"Fights Visual 5","SNAP 2 "
"Fights Visual 5","SNAP 1 "
"Fights Visual 5","kevin mchale "
"Buying houses in the SFRY"," A new version of 'SFRY city data' is available!  "
"CU sexual assault graphic"," A new version of 'Humans' is available!  "
"OH vs MI in 2008 Election Campaign Contributions"," A new version of '2008 political donations MI and OH' is available!  "
"OH vs MI in 2008 Election Campaign Contributions"," A new version of '2008 political donations MI and OH' is available!  "
"Class Skillset"," A new version of 'Class DataI' is available!  "
"Class Skillset"," A new version of 'Class DataI' is available!  "
"Area in India devoted to various crops, 1950-2002","Compare these two: barley drops quite a bit while corn increases. I wonder why? "
"Network of European Diplomacy, 1919-1925"," A new version of 'Network of Economic and Military Cooperation in Europe, 1919-1925' is available!  "
"Network of European Diplomacy, 1919-1925"," A new version of 'Network of Economic and Military Cooperation in Europe, 1919-1925' is available!  "
"Network of European Diplomacy, 1919-1925"," A new version of 'Network of Economic and Military Cooperation in Europe, 1919-1925' is available!  "
"Area of various crops in India, 1950-2002","Barley has dropped quite a bit, while corn has increased. Why might this be? "
"India's agricultural output, 1950 to 2002","The space alloted to barley has dropped, while corn (maize) has doubled. "
"Top-200 Flickr Tags vs. Top-200 ESP Game Tags"," A new version of 'Top-200 Flickr Tags' is available!  "
"Top-300 Flickr Tags vs. Top-300 ESP Game Tags"," A new version of 'Top-300 Flickr Tags' is available!  "
"Top-300 Flickr Tags vs. Top-300 ESP Game Tags"," A new version of 'Top-300 Flickr Tags' is available!  "
"Top-500 Flickr Tags vs. Top-500 ESP Game Tags"," A new version of 'Top-500 Flickr Tags' is available!  "
"Top-300 Flickr Tags vs. Top-300 ESP Game Tags"," A new version of 'Top-300 Flickr Tags' is available!  "
"Top-300 Flickr Tags vs. Top-300 ESP Game Tags"," A new version of 'Top-300 Flickr Tags' is available!  "
"Real US GDP Growth 1930-2009","Drastic reductions must be made in the size of government and businesses must not be overburdened with taxes! Oregon will probably follow California! "
"Top 25 Music Apps"," A new version of 'Top 25 Music Apps' is available!  "
"Top 25 Music Apps"," A new version of 'Top 25 Music Apps' is available!  "
"Top 25 Music Apps"," A new version of 'Top 25 Music Apps' is available!  "
"Face Time","Bars are great too. "
"Face Time","Bars are great too. "
"Iliad - ","MEN and TROJANS. Say no more. "
"Face Time","Look who's talking too. "
"Face Time","Candidates with more "channel share" on a channel than other channels... "
"Meddley of Beatles and Muse Lyrics for all their songs","Please have a look! "
"Overall GOP votes"," A new version of 'Overall votes' is available!  "
"garbage patch bubble chart"," A new version of 'Great Pacific Garbage Patch' is available!  "
"garbage patch bar graph"," A new version of 'Great Pacific Garbage Patch' is available!  "
"garbage patch pie chart"," A new version of 'Great Pacific Garbage Patch' is available!  "
"Jobless: Massachusetts unemployment rate in Dec. 09","What is the rank means? "
"Barack Obama State of the Union Address 2010 Wordle","huh "
"Astoria Megler Unrestricted Lanes Weekend"," A new version of 'A-M 2' is available!  "
"A-M Weekend 2"," A new version of 'A-M 2' is available!  "
"Astoria-Megler Unrestricted Lane Times"," A new version of 'A-M ' is available!  "
"A-M M-F3"," A new version of 'A-M ' is available!  "
"am m-f3"," A new version of 'A-M ' is available!  "
"Astoria-Megler Unrestricted Lane Times"," A new version of 'A-M ' is available!  "
"A-M M-F3"," A new version of 'A-M ' is available!  "
"am m-f3"," A new version of 'A-M ' is available!  "
"Discurso Piñera 17 de enero 2010","jajaja que le parece a la otra derecha que el concepto "valores" esté tan pequeñito ahi??? y también salud, educación, dignidad, democracia, social, responsabilidad y muchos más. "
"News from the 2010 Olympics - Feb 11"," A new version of 'Latest News on the 2010 Winter Olympics' is available!  "
"Canadian Blogger Topics"," A new version of 'What Canadian Bloggers Think' is available!  "
"What Canadian Bloggers Think"," A new version of 'What Canadian Bloggers Think' is available!  "
"What Canadian Bloggers Think"," A new version of 'What Canadian Bloggers Think' is available!  "
"Please work"," A new version of 'What Canadian Bloggers Think' is available!  "
"Most Popular News Today"," A new version of 'Most Popular News Stories Today' is available!  "
"Most Popular News Today"," A new version of 'Most Popular News Stories Today' is available!  "
"Projeto Cidade Comunicadora"," A new version of 'Cidades Digitais Brasileiras' is available!  "
"Projeto Cidade Comunicadora"," A new version of 'Cidades Digitais Brasileiras' is available!  "
"Global broadband download speed"," A new version of 'Broadband speed in Mb/s' is available!  "
"One page of Facebook news feeds, August 30","cool "
"Jazz Lyrics"," A new version of 'Titles of Jazz Standards' is available!  "
"Jazz Lyrics"," A new version of 'Titles of Jazz Standards' is available!  "
"Gaming Article Titles"," A new version of 'Game Article Titles' is available!  "
"Wordle for 1980s top hits"," A new version of 'Titles of 1980s Top 100 Hits' is available!  "
"World aid to Haiti (Aid $ per capita)","correction: amount per capita must be pretty LARGE. "
"World aid to Haiti (Aid $ per capita)","It would be interesting to see Palestine. I read they gave a lot of money, and the amount per capita must be pretty small. "
" Distribuição da produção de etanol por região."," A new version of 'Distribuição da produção de álcool etílico anidro e hidratado, segundo Grandes Regiões – 2008' is available!  "
"Lost character speaking frequency, season 1","This wordle shows characters' names at a size proportionate to the number of lines they had in the first season of Lost. "
"Livejournal"," A new version of 'Livejournal' is available!  "
"Summer and Winter Olympic Games Medal Count: 1896-2006","East Germany beats West Germany "
"Jobless: The Mass. unemployment rate in Dec. 09","I'm shocked, shocked, to learn the wealthiest communities have the lowest unemployment rates, shocked. "
"aa","b "
"Projections New Bus Inv Types","Updated "
"Projections NIPP Quotes 2","Updated "
"Projections NIPP Quotes 2","Updated "
" Three Sites, One Visualization"," A new version of 'Three Sites, One Visualization' is available!  "
" Class played a significant role on female survival on the Titanic, while played less of a role for men ","More than half the men died, and less than half the women. "
"Fox v. CNN news","text from both CNN.com and FOXnews.com's US sections scraped on Feb 10, 2010 at approximately 6:30pm EST. "
"California's revenue and expenditures per capita since 1951","Thanks for the interesting graph. I guess this graph shows the California budget deficits if one looks closely. 2001 being one of the biggest although 2007 is also pretty big. Looks like increased spending is a response to an increased revenue cycle and then overshoots it. "
"Massachusetts gun licenses vs violent crimes by city or town","Thanks Matt. I hadn't seen Many-eyes before seeing your Globe report so I did join just to post this. Like most charts, I wish I had more data! I left out the interpretation commentary but the intent of the graph is to show that Firearms Licensing does not generate crime. As you may have guessed I'm pro gun rights for responsible citizens. I'd love to see this or something like it published. "
"How important is diet?"," A new version of 'Word count on weight loss blog' is available!  "
"Data Life 1"," A new version of 'Data Life' is available!  "
"Data Life 1"," A new version of 'Data Life' is available!  "
"PRB Wordle"," A new version of 'PRB (revised)' is available!  "
"PRB Network"," A new version of 'PRB (revised)' is available!  "
"Disruptive Technologies. Community, Identity, and Design.","What are tools for? "
"Disruptive Technologies. Community, Identity, and Design.","People will think technology is disruptive if they don't try to learn how to use it. Sometimes we just need to experiment with technology. "
"Map of Subjective Well-Being","Try to watch old movies and you will agree that well-being is based on your current entertainment needs. "
